AUT;BEL;BGR;BIH;CHE;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ISL;ITA;LTU;LUX;LVA;MKD;MNE;NLD;NOR;POL;PRT;ROU;SRB;SVK;SVN;SWE;UKR
9910,0;10551,0;5530,0;1797,0;8043,000000000001;519,0;7736,0;66028,86597938144;5038,2;32477,999999999996;1089,0;10173,0;63204,066;40875,567901234564;7115,000000000001;2356,0;4883,0;3203,0;2136,0;43897,0;1589,0;760,0;1027,0;1087,0;462,0;15431,0;17899,0;19548,0;5423,0;7056,0;5718,0;3479,9999999999995;1876,0000000000002;18895,0;849,0
9782,0;10727,0;5599,0;1832,9999999999998;8070,999999999999;504,0;7806,999999999999;66229,89690721649;5125,5;33413,0;1084,0;10103,0;63700,777;45353,148148148146;7120,999999999999;2351,0;4983,0;3568,0;2165,0;45620,0;1586,0;763,0;1028,0;1133,0;462,0;16013,0;18235,0;19936,0;6355,0;7151,000000000001;5761,0;3524,0;1853,0;18865,0;827,0
9708,0;10810,0;5413,0;1800,0;8020,0;488,99999999999994;7847,0;66781,44329896908;5160,1;33680,0;1080,0;10086,0;63360,34100000001;47356,59259259259;7067,0;2298,0;5026,0;3608,0;2184,0;44784,0;1575,0;777,0;1033,0;1143,0;451,99999999999994;16241,0;18332,0;19902,0;6636,0;7048,999999999999;5706,0;3515,0;1823,9999999999998;18900,0;799,0
9625,0;10944,0;5250,0;1773,9999999999998;7940,000000000001;493,0;7873,999999999999;67381,44329896908;5128,8;33362,0;1064,0;10140,0;63754,98300000001;47591,16049382716;6995,0;2294,0;5077,0;3627,0000000000005;2182,0;43892,0;1553,0;797,0;1002,9999999999999;1128,0;441,0;16244,0;18162,0;20269,0;6748,0;6886,0;5615,0;3501,0;1842,0000000000002;18790,0;797,0
9414,0;10808,0;5019,0;1744,0000000000002;7925,0;488,99999999999994;7934,999999999999;66964,94845360825;5105,8;32820,0;1070,0;10078,0;63103,422999999995;47712,08641975309;6923,0;2256,0;5087,0;3626,0;2187,0;41450,0;1562,0;787,0;1028,0;1097,0;430,99999999999994;16125,0;17893,0;20340,0;6877,0;6791,0;5504,0;3488,0000000000005;1832,0;18730,0;786,0
9379,0;10683,0;4930,0;1775,0;7991,0;484,99999999999994;7909,999999999999;66118,55670103092;5161,8;32483,0;1070,0;10086,0;61191,94600000001;47864,58024691358;6722,0;2188,0;5018,0;3649,0;2188,0;40874,0;1553,0;754,0;1019,9999999999999;1073,0;420,0;16106,0;18041,0;20596,0;6598,0;6761,0;5345,0;3500,0;1780,0;18797,0;794,0
9404,0;10501,0;4817,0;1771,0;7669,0;501,0;7851,000000000001;64900,0;5105,6;31375,0;1101,0;10292,0;59348,086;47806,18518518518;6870,0;2137,0;5005,0;3609,0000000000005;2187,0;42462,0;1557,0;720,0;1026,0;1063,0;421,0;16013,999999999998;18146,0;20393,0;6531,999999999999;6698,0;5241,0;3495,0000000000005;1730,9999999999998;19145,0;819,0
9506,0;10469,0;4822,0;1776,0000000000002;7428,0;517,0;7900,0;64564,948453608245;5029,6;30794,0;1135,0;10511,0;58082,857;47896,358024691355;6945,0;2135,0;5081,0;3558,0;2187,0;43443,0;1620,0;727,0;1065,0;1090,0;433,0;16026,0;18271,0;20812,0;6665,000000000001;6629,000000000001;5364,0;3500,0;1702,0;19805,0;847,0000000000001
10113,0;10655,0;4992,0;1912,0;7704,000000000001;547,0;8084,999999999999;66320,61855670103;5102,6;30818,0;1115,0;10493,0;58885,38599999999;49084,60493827161;7540,000000000001;2358,0;5361,0;3576,0;2197,0;44693,0;1623,9999999999998;723,0;1053,0;1187,0;480,0;16523,0;18060,0;21897,0;6609,999999999999;6831,0;5917,0;3627,0000000000005;1788,0;19790,0;890,0
10189,0;11291,0;5487,0;1994,0000000000002;8186,0;634,0;8134,999999999999;68936,0824742268;5380,4;31682,0;1083,0;10504,0;63690,91000000001;53250,71604938271;7989,0;2569,0;5333,0;3829,9999999999995;2188,0;47621,0;1597,0;768,0;1032,0;1236,0;514,0;17049,0;17793,0;21979,0;6587,0;7556,0;6198,0;3647,9999999999995;1852,0;19683,0;865,0
9842,0;11229,0;5760,0;1944,0000000000002;8195,0;643,0;7934,999999999999;68189,69072164949;5235,6;34071,0;1054,0;10441,0;65530,201;54999,29629629629;8016,0;2549,0;5212,0;4181,0;2204,0;46560,0;1549,0;762,0;996,0000000000001;1217,0;515,0;16437,0;17402,0;21598,0;7188,0;7648,0;6202,0;3588,0000000000005;1855,9999999999998;19168,0;857,0
9213,0;10775,0;5695,0;1904,0;7852,0;645,0;7792,0;66105,15463917526;4895,8;34372,0;1017,0;10282,0;63762,490000000005;54178,92592592593;7983,0;2534,0;5103,0;4190,0;2190,0;45177,0;1501,0;746,0;960,0;1202,0;511,00000000000006;15931,0;17196,0;21497,0;7244,0;7564,0;6141,0;3532,0;1820,0;18653,0;834,0
8603,0;10162,0;5500,0;1852,0;7456,0;629,0;7588,0;62218,556701030924;4574,5;34281,0;968,0;9931,0;59835,659;51638,66666666667;7520,0;2491,0;4921,0;4044,0;2178,0;42463,0;1413,0;698,0;903,9999999999999;1172,0;501,99999999999994;15200,0;17031,0;20721,0;7259,999999999999;7381,0;6030,0;3429,0;1746,0;17883,0;765,0
8048,999999999999;9707,0;5283,0;1782,0;7348,999999999999;606,0;7184,0;58732,989690721646;4247,5;33507,0;893,0;9938,0;56774,972;48543,444444444445;6904,000000000001;2473,0;4785,0;3840,9999999999995;2161,0;39318,0;1273,0;675,0;830,0000000000001;1158,0;483,0;14283,000000000002;16662,0;19317,0;7020,0;7023,0;5907,0;3268,0;1621,0;17095,0;726,0
7866,0;9779,0;5118,0;1670,0;7398,999999999999;558,0;6811,0;55628,865979381444;3995,7000000000003;31360,000000000004;821,0000000000001;9585,0;59518,97299999999;44266,91358024691;6278,0;2267,0;4598,0;3632,0;2138,0;35322,0;1139,0;596,0;754,0;1303,0;459,99999999999994;13357,0;16197,0;17819,0;6730,0;6497,0;5851,0;3101,0;1510,0;16049,0;634,0
7226,000000000001;9613,0;4745,0;1506,0;7143,000000000001;499,0;6411,0;50704,12371134021;3487,4;28595,999999999996;755,0;8959,0;58606,523;39354,79012345679;5654,0;1988,0;4310,0;3340,0;2107,0;31285,000000000004;1056,0;615,0;669,0;1309,0;444,00000000000006;12511,0;15616,999999999998;16297,999999999998;6331,0;6061,0;5665,0;2924,0;1403,0;15008,000000000002;573,0
6858,0;8876,0;4385,0;1336,0;6713,0;434,0;6072,0;47000,0;3165,8;26236,0;708,0;8458,0;53928,281;34367,62962962963;5094,0;1725,0;3982,0;3209,0000000000005;2074,0;27602,0;998,0;539,0;615,0;1168,0;424,0;11703,0;15004,0;15068,0;5727,0;5617,0;5464,0;2798,0;1311,0;14183,000000000002;552,0
6565,000000000001;8256,0;4110,0;1226,0;6715,000000000001;383,0;6019,0;44388,65979381443;3017,7;24119,0;691,0;8176,000000000001;52568,177;32175,259259259263;5014,0;1723,9999999999998;3776,0;2919,0;2052,0;25460,0;968,0;561,0;593,0;1026,0;386,0;11075,0;14461,000000000002;14328,0;5160,0;5341,0;5013,0;2671,0;1264,0;13832,0;527,0
6440,000000000001;7851,000000000001;3964,0;1172,0;6539,0;357,0;5891,0;43307,216494845365;2962,7;22793,0;687,0;8053,0;50216,459;30698,037037037036;4856,0;1698,0;3568,0;2627,0;2039,0;24199,0;961,0;539,0;575,0;930,0000000000001;359,0;10742,0;14491,0;13959,0;4735,0;5218,0;4652,0;2603,0;1222,0;13671,0;530,0
6366,0;7748,0;3867,0;1153,0;6651,000000000001;346,0;5752,0;43631,9587628866;2950,4;22178,0;696,0;8106,0;48238,047;28720,061728395063;4766,0;1670,0;3451,0;2463,0;2030,9999999999998;23889,0;969,9999999999999;545,0;587,0;873,0;324,0;10640,0;14502,000000000002;13899,0;4600,0;5164,0;4452,0;2593,0;1229,0;13580,000000000002;557,0
6639,0;7811,0;3909,0000000000005;1171,0;6634,999999999999;348,0;5734,0;44984,536082474224;3001,4;21988,0;729,0;8406,0;48184,068;27392,41975308642;4871,0;1695,0;3531,0;2391,0;2032,0;24170,0;1027,0;547,0;620,0;859,0;313,0;10669,0;14597,0;14096,0;4524,0;5212,0;4325,0;2664,0;1240,0;13716,999999999998;597,0
7543,000000000001;8239,0;4090,9999999999995;1262,0;6717,0;368,0;6011,0;47759,79381443299;3181,9;22540,0;808,0;9137,0;51088,203;26788,827160493827;5356,0;1729,0;3804,0;2364,0;2038,0;25950,0;1217,0;534,0;727,0;892,0;325,0;11069,0;14806,0;14706,0;4428,0;5356,0;4576,0;2769,0;1363,0;14338,0;683,0
8741,0;8995,0;4496,0;1470,0;6752,0;416,0;6520,0;53089,69072164948;3579,9999999999995;24672,0;917,0;9677,0;56081,727999999996;28483,962962962964;6211,0;1982,0;4254,0;2388,0;2059,0;31666,000000000004;1416,0;631,0;856,0;975,0;371,0;12167,0;16041,999999999998;16665,0;4567,0;5786,0;5107,0;2994,0;1620,0;15529,0;778,0
9453,0;9640,0;5026,0;1678,0;7081,999999999999;484,0;6845,0;59172,16494845361;4305,9;28208,0;1016,0;10178,0;60624,828;34138,2962962963;6579,000000000001;2217,0;4501,0;2608,0;2094,0;37722,0;1546,0;677,0;966,0;1029,0;430,0;13741,999999999998;17201,0;18313,0;4943,0;6304,0;5541,0;3105,0;1820,0;16957,0;842,0
9557,0;10368,0;5326,0;1800,0;7362,0;512,0;7120,999999999999;62519,58762886598;4680,4;30993,0;1037,0;10171,0;61880,19900000001;40755,33333333333;6884,0;2310,0;4644,0;2994,0;2146,0;42608,0;1564,0;725,0;1002,0;1105,0;459,0;15138,999999999998;17937,0;19140,0;5356,0;6658,0;5725,0;3272,0;1853,0;17653,0;834,0
9506,0;10502,0;5372,0;1845,0;7377,0;501,0;7309,999999999999;63514,43298969073;4819,2;32680,0;1050,0;10068,0;62339,785;44919,555555555555;6844,0;2316,0;4765,0;3303,0;2178,0;44281,0;1567,0;721,0;1006,0;1158,0;463,0;15637,0;18398,0;19849,0;6188,0;6738,0;5706,0;3371,0;1817,0000000000002;17932,0;846,0000000000001
9399,0;10489,0;5199,0;1817,0000000000002;7300,0;483,0;7406,0;64134,0206185567;4907,8;33336,0;1047,0;9946,0;61860,2;46009,654320987655;6734,999999999999;2261,0;4823,0;3501,0;2205,0;43847,0;1557,0;777,0;1015,0;1154,0;455,99999999999994;15753,0;18313,0;20036,0;6609,0;6639,0;5629,0;3403,0;1794,0000000000002;18178,0;800,0
9253,0;10596,0;4992,0;1780,0;7184,999999999999;479,0;7409,999999999999;64621,64948453608;4866,5;33070,0;1034,0;9875,0;62261,32299999999;45156,39506172839;6669,0;2239,0;4886,0;3619,0;2201,0;43294,0;1530,0;769,0;984,0;1130,0;443,0;15675,0;18058,0;20225,0;6736,0;6441,0;5516,0;3427,0000000000005;1791,0;18179,0;776,0
8886,0;10581,0;4790,0;1750,0;7248,999999999999;467,0;7391,0;63723,71134020618;4808,7;32537,0;1017,0;9819,0;61967,98700000001;44215,40740740741;6615,000000000001;2198,0;4910,0;3590,9999999999995;2185,0;40500,0;1525,0;709,0;991,0;1098,0;434,0;15480,000000000002;17853,0;20143,0;6820,0;6335,0;5438,0;3390,0;1788,0;17927,0;784,0
8809,0;10310,0;4693,0;1780,9999999999998;7226,000000000001;459,0;7345,999999999999;62149,48453608248;4787,4;32169,0;1013,0000000000001;9893,0;59783,083;43942,91358024691;6427,0;2124,0;4856,0;3551,0;2183,0;39684,0;1507,0;742,0;978,9999999999999;1064,0;421,0;15393,0;17610,0;20265,0;6561,0;6292,0;5283,0;3374,0;1720,0;17804,0;793,0
8717,0;10066,0;4587,0;1789,0;6865,000000000001;462,0;7369,0;60881,443298969076;4723,6;30973,0;1027,0;10226,0;57708,700999999994;44107,67901234568;6567,0;2101,0;4888,0;3486,9999999999995;2180,0;40725,0;1501,0;719,0;973,0;1060,0;418,0;15324,0;17720,0;19896,0;6443,000000000001;6219,0;5217,0;3361,0;1673,9999999999998;17876,0;802,0
8798,0;10111,0;4585,0;1776,0000000000002;6717,0;480,0;7497,0;60491,75257731958;4706,4;30273,0;1072,0;10470,0;56323,556;44954,358024691355;6663,0;2103,0;5004,0;3419,0;2179,0;41190,0;1562,0;704,0;1011,0;1086,0;430,0;15338,0;17894,0;20165,0;6493,000000000001;6198,0;5312,0;3386,9999999999995;1668,0;18267,0;839,0
9476,0;10293,0;4810,0;1905,9999999999998;6955,0;515,0;7698,999999999999;62858,762886597935;4909,1;30235,000000000004;1073,0;10445,0;57097,652;46510,345679012345;7228,0;2324,0;5286,0;3469,0;2187,0;42579,0;1589,0;721,0;1007,0;1191,0;478,0;15785,0;17977,0;21437,0;6478,0;6477,0;5862,0;3519,0;1732,9999999999998;18639,0;894,0
9624,0;10984,0;5386,0;2002,0;7397,0;609,0;7672,0;66110,30927835051;5108,9;31179,000000000004;1043,0;10383,0;61985,34199999999;51505,61728395062;7731,0;2547,0;5250,0;3760,0;2162,0;45248,0;1561,0;768,0;983,0;1246,0;513,0;16806,0;17712,0;21629,0;6559,0;7231,0;6197,0;3561,0;1807,0;18653,0;893,0
9249,0;10991,0;5666,0;1973,9999999999998;7413,0;630,0;7463,0;65347,422680412375;4937,3;33128,0;1018,0;10365,0;63971,075;53608,8024691358;7752,0;2545,0;5084,0;4107,0;2135,0;44142,0;1509,0;768,0;950,0;1234,0;516,0;16358,000000000002;17427,0;21410,0;6980,0;7438,0;6211,0;3492,0;1818,0;18238,0;881,0
8628,0;10634,0;5635,0;1941,0;7166,0;629,0;7280,0;62932,989690721646;4693,0;33135,0;982,0;10179,0;62274,598000000005;52445,17283950617;7698,999999999999;2520,0;4953,0;4112,0;2166,0;43078,0;1455,0;751,0;919,0;1216,0;512,0;15910,0;17382,0;21114,0;7045,999999999999;7379,000000000001;6126,0;3419,0;1771,0;17708,0;863,0000000000001
8122,0;10041,0;5424,0;1872,0;6879,000000000001;614,0;7095,999999999999;58863,9175257732;4403,8;33012,0;934,0;9684,0;58830,494;49597,69135802469;7348,999999999999;2466,0;4777,0;3953,0;2162,0;40472,0;1367,0;696,0;867,0;1180,0;501,0;15238,999999999998;17028,0;20446,0;7059,999999999999;7259,999999999999;6004,0;3334,0000000000005;1693,0;16928,0;802,9999999999999
7556,999999999999;9614,0;5168,0;1791,0;6873,999999999999;595,0;6736,0;55436,0824742268;4123,5;32481,0;868,0;9762,0;56234,70199999999;46657,1975308642;6793,000000000001;2455,0;4667,0;3752,0000000000005;2161,0;37425,0;1243,0;683,0;786,0;1163,0;486,00000000000006;14363,0;16585,0;19141,0;6809,0;6945,0;5863,0;3165,0;1592,0;16209,0;736,0
7402,0;9773,0;5015,0;1680,9999999999998;7005,0;555,0;6318,0;52547,422680412375;3819,6;30436,0;801,0;9484,0;59094,321;42676,4938271605;6230,0;2288,0;4488,0;3570,0000000000005;2135,0;33800,0;1134,0;644,0;705,0;1292,0;461,00000000000006;13433,000000000002;16124,0;17526,0;6509,0;6442,0;5804,0;2987,0;1509,0;15532,0;666,0
6737,0;9653,0;4700,0;1529,0;6833,0;503,0;5905,0;47636,0824742268;3505,6999999999994;27783,999999999996;737,0;8839,0;58113,04299999999;38155,555555555555;5600,0;2020,0;4210,0;3357,0;2126,0;30131,0;1029,0;624,0;636,0;1301,0;448,00000000000006;12585,0;15588,999999999998;15838,0;6180,0;5952,0;5616,0;2831,0;1425,0;14830,000000000002;594,0
6285,0;8820,0;4257,0;1362,0;6881,999999999999;438,99999999999994;5455,0;43478,35051546391;3205,6;25475,0;695,0;8326,0;53217,611999999994;33789,39506172839;5087,0;1750,0;3836,0;3200,0;2098,0;26144,0;957,0;562,0;592,0;1172,0;407,0;11703,0;14955,000000000002;14441,0;5556,0;5482,0;5386,0;2665,0;1299,0;14097,0;563,0
6011,0;8223,0;3985,0;1276,0;6829,000000000001;393,0;5299,0;40905,154639175256;3021,2;23278,0;672,0;8018,000000000001;51848,361999999994;31546,283950617286;4994,0;1723,9999999999998;3617,0;2912,0;2070,0;23692,0;918,0;540,0;561,0;1038,0;361,0;11053,0;14406,0;13376,0;5071,0;5235,0;4957,0;2505,0;1224,0;13553,0;570,0
5863,0;7845,999999999999;3813,0000000000005;1189,0;6734,999999999999;369,0;5248,0;39984,536082474224;2899,4;21845,0;657,0;7873,0;49237,459;29940,481481481485;4796,0;1698,0;3357,0;2619,0;2051,0;22303,0;901,0;528,0;538,0;940,0;332,0;10692,0;14060,0;12857,0;4553,0;5113,0;4621,0;2439,0;1203,0;13305,000000000002;541,0
5784,0;7687,0;3733,0;1167,0;6673,0;355,0;5235,0;39904,12371134021;2904,9;21096,0;659,0;7852,0;47025,087;27735,864197530867;4674,0;1654,0;3210,0;2407,0;2039,9999999999998;21706,0;897,0000000000001;525,0;540,0;882,0;317,0;10520,0;14019,0;12719,0;4300,0;5068,0;4396,0;2412,0;1174,0;13236,000000000002;560,0
5947,0;7642,0;3699,0;1179,0;6495,0;356,0;5265,0;40544,32989690721;2908,7;20754,0;669,0;8013,0;46730,14;26289,283950617286;4737,0;1671,0;3221,0;2266,0;2039,9999999999998;21685,0;916,0;521,0;572,0;874,0;312,0;10557,0;14133,000000000002;12681,0;4258,0;5057,0;4293,0;2447,0;1211,0;13266,999999999998;619,0
6406,0;7920,0;3760,0;1271,0;6729,000000000001;370,0;5300,0;41358,762886597935;2973,4;20947,0;702,0;8311,0;48999,123;25788,16049382716;5114,0;1652,0;3371,0;2204,0;2039,9999999999998;22794,0;986,0;519,0;609,0;901,0;328,0;10933,0;14415,0;12918,0;4096,0;5118,0;4463,0;2494,0;1282,0;13571,0;692,0
6900,0;8494,0;3929,9999999999995;1468,0;6794,0;387,0;5451,0;42834,0206185567;3194,3;21979,0;757,0;8605,0;53041,09599999999;27199,16049382716;5691,0;1782,0;3679,9999999999995;2226,0;2045,0;25952,999999999996;1079,0;587,0;678,0;1001,0;373,0;11934,0;14962,0;13563,999999999998;4110,0;5359,0;5002,0;2584,0;1505,0;14130,000000000002;773,0
7576,000000000001;8937,0;4235,0;1664,9999999999998;6890,000000000001;426,99999999999994;5584,0;46615,463917525776;3510,9;24101,0;819,0;9124,0;56983,221000000005;31704,04938271605;6172,0;1955,9999999999998;3939,0;2355,0;2062,0;29494,0;1157,0;600,0;736,0;1049,0;426,0;13356,0;15419,999999999998;14253,0;4270,0;5716,0;5430,0;2658,0;1645,0;14837,0;833,0
7987,0;9523,0;4681,0;1809,0;7147,0;450,0;5762,0;50540,20618556701;3882,0;26152,0;853,9999999999999;9284,0;58251,301999999996;36798,543209876545;6508,0;2111,0;4192,0;2601,0;2093,0;32488,0;1238,0;637,0;782,0;1117,0;457,0;14704,0;16118,0;15111,000000000002;4341,0;5910,0;5582,0;2836,0;1702,0;15627,000000000002;824,0
8055,0;9762,0;4949,0;1851,0000000000002;7190,000000000001;448,00000000000006;6083,0;53560,824742268036;4193,7;28325,0;898,0;9347,0;59013,567;41164,7037037037;6542,0;2169,0;4399,0;2830,0;2129,0;34258,0;1307,0;585,0;814,0;1154,0;463,0;15285,0;16859,0;16030,000000000002;4918,0;5994,0;5653,0;2993,0;1705,9999999999998;16155,000000000002;824,0
7986,0;9866,0;4910,0;1836,0;7188,0;434,99999999999994;6150,0;54705,154639175256;4247,2;29552,999999999996;913,0000000000001;9328,0;58786,236;44120,444444444445;6469,0;2171,0;4534,0;3162,0;2164,0;33889,0;1331,0;592,0;818,0;1157,0;457,0;15611,000000000002;17343,0;16411,0;5342,0;5968,0;5592,0;3091,0;1697,0;16443,0;766,0
7820,999999999999;9933,0;4840,0;1814,0;7056,0;437,0;6077,0;55185,56701030927;4282,0;29495,0;911,0;9176,0;58834,83200000001;44915,765432098764;6399,0;2147,0;4649,0;3393,0;2167,0;33052,0;1329,0;595,0;817,0;1138,0;448,00000000000006;15607,0;17381,0;16346,0;5488,0;5851,0;5542,0;3083,0;1682,0;16588,0;776,0
7548,999999999999;9816,0;4759,0;1787,0;7202,0;434,0;6142,0;54319,58762886598;4215,5;28617,0;909,0;9055,0;59377,198;44633,456790123455;6318,0;2071,0;4627,0;3397,9999999999995;2154,0;31663,0;1319,0;579,0;821,0000000000001;1111,0;438,0;15207,0;17228,0;16191,0;5580,0;5735,0;5424,0;3016,0;1635,0000000000002;16504,0;784,0
7369,0;9668,0;4662,0;1830,9999999999998;7173,999999999999;438,99999999999994;6211,0;52277,31958762887;4199,1;27975,0;917,0;9069,0;57176,36600000001;43249,25925925926;6069,0;2003,0;4474,0;3410,0;2155,0;29955,0;1309,0;559,0;823,0;1091,0;426,0;14937,0;17204,0;16138,999999999998;5599,0;5627,0;5318,0;3037,0;1607,0;16199,0;769,0
7165,000000000001;9440,0;4601,0;1829,0;7055,0;443,0;6290,0;50237,113402061856;4292,1;26924,0;953,9999999999999;9334,0;55416,105;41401,456790123455;6254,0;1972,0;4430,0;3378,0;2164,0;30592,0;1321,0;539,0;853,9999999999999;1085,0;428,0;14769,999999999998;17316,0;15750,0;5443,0;5590,0;5251,0;3025,0;1559,0;16000,0;810,0
7331,999999999999;9439,0;4682,0;1839,9999999999998;6993,000000000001;463,99999999999994;6525,0;49674,22680412371;4526,1;25906,0;1019,9999999999999;9473,0;54008,482;41214,456790123455;6401,000000000001;1994,0000000000002;4469,0;3324,0;2179,0;31125,0;1416,0;526,0;934,0;1103,0;444,00000000000006;14558,000000000002;17599,0;16090,0;5436,0;5722,0;5386,0;3064,0;1551,0;16119,0;861,0
8013,0;9672,0;4978,0;1976,0000000000002;7145,0;504,0;7095,0;52365,9793814433;4900,4;25561,0;1002,0;9294,0;54673,011;42528,04938271605;7020,0;2226,0;4630,0;3360,0;2210,0;32688,0;1437,0;532,0;947,0000000000001;1198,0;483,0;15085,0;17449,0;17393,0;5358,0;6044,0;5952,0;3221,0;1655,0;16029,0;901,0
8058,0;10064,0;5606,0;2065,0;7159,0;606,0;6890,000000000001;55758,762886597935;5107,9;26272,000000000004;947,0000000000001;9083,0;59043,024000000005;47559,53086419753;7618,000000000001;2429,0;4518,0;3570,0000000000005;2222,0;36534,0;1337,0;568,0;901,0;1254,0;513,0;15699,0;16430,0;16174,0;5421,0;6855,0;6223,0;3109,0;1723,0;15661,000000000002;892,0
7626,000000000001;9745,0;5505,0;2022,0;7042,0;635,0;6148,0;54293,81443298969;4310,5;29052,0;898,0;8927,0;58543,003;49806,67901234568;7688,0;2401,0;4313,0;3875,0;2168,0;36705,0;1230,0;568,0;844,0;1243,0;521,0;15061,000000000002;15631,0;15030,000000000002;6154,0;6936,0;6186,0;2898,0;1627,0;15288,0;872,0000000000001
7092,0;9242,0;4991,0;1973,9999999999998;6827,0;632,0;5784,0;51258,762886597935;3890,9999999999995;29367,0;860,0;8745,0;55637,472;48089,41975308642;7517,0;2337,0;4173,0;3786,9999999999995;2135,0;35836,0;1171,0;545,0;797,0;1212,0;514,0;14404,0;15297,0;14647,999999999998;6160,0;6766,0;6109,0;2830,0;1521,0;15059,0;859,0
6888,0;8861,0;4558,0;1907,9999999999998;6581,999999999999;612,0;5676,0;48741,237113402065;3716,9000000000005;28160,000000000004;827,9999999999999;8559,0;52747,131;45357,92592592593;6965,000000000001;2266,0;4104,0;3604,0;2118,0;32720,0;1144,0;504,0;757,0;1187,0;501,99999999999994;13612,0;14906,0;14582,0;5867,0;6545,999999999999;6019,0;2801,0;1432,0;14863,999999999998;800,0
6743,000000000001;8654,0;4354,0;1842,0000000000002;6723,0;584,0;5554,0;48022,68041237113;3612,6999999999994;26481,0;801,0;8889,0;51258,218;42475,69135802469;6258,0;2236,0;4049,0;3396,0;2110,0;29848,0;1106,0;469,00000000000006;717,0;1168,0;484,0;12966,0;14777,000000000002;14419,0;5213,0;6239,0;5957,0;2777,0;1375,0;14635,0;721,0
6893,000000000001;9008,0;4327,0;1736,0;6800,0;551,0;5555,0;47635,051546391755;3443,8;24056,0;766,0;8796,0;55325,273;39424,851851851854;5822,0;2116,0;3940,9999999999995;3215,0;2103,0;27892,0;1046,0;476,99999999999994;676,0;1295,0;461,00000000000006;12353,0;14578,0;14193,0;4960,0;5867,0;5872,0;2731,0;1322,0;14346,0;663,0
6509,0;9046,0;4158,0;1566,0;6806,999999999999;514,0;5338,0;44614,43298969072;3464,0;23040,0;723,0;8366,0;55955,326;36179,12345679012;5308,0;1905,9999999999998;3757,0;3075,0;2089,0;25930,0;985,0;453,0;617,0;1306,0;457,0;11885,0;14244,0;13387,0;4881,0;5443,0;5669,0;2649,0;1250,0;13880,000000000002;592,0
6143,0;8426,0;3857,0;1385,0;6423,0;459,0;5052,0;41306,18556701031;3277,3;22518,0;683,0;7942,0;52370,763;32584,11111111111;4872,0;1655,9999999999998;3474,0;3044,0;2083,0;24156,0;921,0000000000001;424,0;577,0;1188,0;426,99999999999994;11144,0;14015,0;12189,0;4721,0;5087,0;5394,0;2538,0;1151,0;13380,000000000002;553,0
5872,0;7870,0;3607,0;1273,0;6234,0;409,0;4917,0;38609,27835051546;3051,8;21426,0;657,0;7637,0;51417,686;31037,58024691358;4783,0;1515,0;3306,0;2817,0;2062,0;22425,0;884,0;405,99999999999994;553,0;1047,0;388,0;10543,0;13633,000000000002;11609,0;4611,0;4839,0;5025,0;2410,0;1108,0;12936,000000000002;544,0
5701,0;7409,999999999999;3467,0;1215,0;6110,0;379,0;4891,0;37093,81443298969;3006,9;20020,0;645,0;7478,0;48323,385;29445,654320987655;4567,0;1529,0;3091,0;2511,0;2046,0;20698,0;865,0;389,0;540,0;952,0;374,0;10142,0;13215,0;11172,0;4349,0;4685,0;4681,0;2325,0;1071,0;12683,0;555,0
5539,0;7127,0;3368,0;1180,0;6137,0;364,0;4875,0;36716,49484536082;2918,6;18811,0;642,0;7448,0;44996,405;27559,308641975305;4418,0;1461,0;2953,0;2283,0;2037,0;19673,0;859,0;383,0;534,0;885,0;345,0;9956,0;13183,000000000002;10864,0;4036,0;4598,0;4467,0;2292,0;1024,0;12719,0;571,0
5641,0;7034,999999999999;3361,0;1190,0;6009,0;363,0;4858,0;37396,907216494845;2958,6;18178,0;659,0;7552,0;43499,948;26340,827160493827;4436,0;1437,0;2963,0;2167,0;2035,0000000000002;19300,0;874,0;383,0;553,0;871,0000000000001;336,0;9922,0;13544,999999999998;10840,0;3814,0;4603,0;4394,0;2316,0;1054,0;12793,0;612,0
5875,0;7125,0;3419,0;1272,0;5912,0;378,0;4880,0;37768,0412371134;3023,8;18041,0;684,0;7845,0;43766,868;25492,197530864196;4558,0;1462,0;3056,0;2101,0;2039,9999999999998;19706,0;921,0000000000001;393,0;584,0;897,0000000000001;362,0;10021,0;13828,0;10864,0;3704,9999999999995;4654,0;4533,0;2351,0;1066,0;13119,0;657,0
6092,0;7277,0;3565,0;1457,0;5891,0;381,0;5040,0;37911,34020618557;3132,5;18253,0;722,0;7939,0;44488,459;25940,876543209877;4687,0;1543,0;3260,0;2081,0;2045,0;21106,0;977,0;395,0;619,0;994,0;384,0;10356,0;14104,0;11141,0;3665,0;4776,0;4932,0;2408,0;1147,0;13630,000000000002;747,0
6602,0;7233,0;3807,0;1636,0;5866,0;383,0;5192,0;40125,77319587629;3194,9;18725,0;778,0;8193,0;45624,967;28219,864197530867;5039,0;1587,0;3469,0;2153,0;2046,0;22226,0;1033,0;409,99999999999994;655,0;1042,0;428,0;10802,0;14613,0;11240,0;3675,0;4883,0;5388,0;2454,0;1216,0;14133,000000000002;817,0
7083,0;7520,999999999999;4260,0;1764,9999999999998;5908,0;388,0;5383,0;43655,67010309279;3588,9;18811,0;808,0;8327,0;46014,335;31797,2962962963;5806,0;1637,0;3738,0000000000005;2372,0;2054,0;23679,0;1121,0;426,0;688,0;1124,0;453,0;11592,0;15202,000000000002;11664,0;3457,0;4876,0;5649,0;2602,0;1283,0;14565,0;808,0
